0.797101 0.894926 -0.599664 0.239134 0.744548 -0.976192 0.105345 0.538958 -0.902884 0.795032 0.261859 0.931561 -0.934999 0.410456 0.469449 
-0.773578 0.691667 0.517221 -0.619241 -0.528855 -0.360312 0.59145 -0.917767 0.743693 0.443413 -0.784194 0.0503626 0.879375 0.305036 -0.653876 
-0.878051 -0.0543964 -0.339218 0.5654 0.67186 -0.862909 0.838983 -0.551622 -0.734065 0.600386 0.062635 0.519509 0.437365 -0.747592 -0.26643 
0.369405 0.024212 -0.00424406 0.292631 0.153512 -0.386815 0.503609 0.0385841 -0.428014 0.195662 -0.459778 0.158365 0.0171474 -0.69843 -0.3728 
0.246806 -0.464421 0.477692 -0.88858 -0.776207 -0.355685 -0.444452 0.635877 0.706091 -0.240667 0.467208 -0.820426 -0.728319 0.718603 -0.45352 
-0.546588 0.274156 -0.152316 -0.172638 -0.963808 0.939996 -0.814577 -0.214714 -0.303028 0.35366 -0.028347 0.371979 -0.380805 -0.520644 -0.999877 
-0.839496 0.374619 -0.248921 0.21656 0.0963072 -0.909381 -0.907017 -0.814582 -0.858366 0.00342952 -0.654803 0.0688537 0.950151 0.58704 0.11823 
0.296245 -0.935263 -0.68519 -0.94328 -0.254945 -0.268125 0.993077 0.99355 -0.902931 0.0208581 0.895166 0.670087 -0.508268 0.615681 0.592796 
-0.178388 -0.715109 -0.698802 0.844268 -0.853557 -0.360035 0.707411 -0.770876 -0.233075 0.288208 -0.299755 0.650628 0.304721 0.372795 -0.554395 
-0.548592 0.462959 -0.994479 0.823882 0.665247 0.596599 -0.170326 -0.672646 0.562434 0.497727 0.769514 0.530573 -0.0291385 -0.189579 0.175544 
